Hour,PULocationID,Dayofweek,Demanda
19,239,2,31.08
19,239,3,28.43
19,239,4,27.66
19,239,5,28.87
19,239,6,20.31
19,249,0,15.53
19,249,1,21.26
19,249,2,23.3
19,249,3,23.63
19,249,4,23.54
19,249,5,33.13
19,249,6,19.95
19,263,0,15.11
19,263,1,19.6
19,263,2,19.73
19,263,3,19.09
19,263,4,20.52
19,263,5,21.94
19,263,6,15.26
20,43,0,12.4
20,43,1,14.86
20,43,2,15.18
20,43,3,14.65
20,43,4,17.71
20,43,5,19.13
20,43,6,6.3
20,48,0,20.72
20,48,1,28.33
20,48,2,31.14
20,48,3,30.25
20,48,4,23.92
20,48,5,24.26
20,48,6,23.98
20,68,0,27.35
20,68,1,35.09
20,68,2,36.68
20,68,3,36.4
20,68,4,27.31
20,68,5,27.83
20,68,6,24.41
20,79,0,14.99
20,79,1,21.44
20,79,2,24.11
20,79,3,24.84
20,79,4,25.24
20,79,5,30.31
20,79,6,18.67
20,90,0,12.71
20,90,1,17.81
20,90,2,21.04
20,90,3,19.07
20,90,4,16.65
20,90,5,17.88
20,90,6,11.55
20,107,0,16.91
20,107,1,24.83
20,107,2,25.62
20,107,3,25.56
20,107,4,21.71
20,107,5,21.62
20,107,6,13.92
20,113,0,13.7
20,113,1,18.25
20,113,2,20.0
20,113,3,18.84
20,113,4,15.82
20,113,5,16.88
20,113,6,10.77
20,132,0,74.1
20,132,1,68.8
20,132,2,63.58
20,132,3,62.8
20,132,4,58.16
20,132,5,58.46
20,132,6,72.36
20,137,0,6.91
20,137,1,9.43
20,137,2,11.01
20,137,3,11.3
20,137,4,10.77
20,137,5,9.08
20,137,6,6.73
20,138,0,48.85
20,138,1,44.51
20,138,2,45.08
20,138,3,46.97
20,138,4,38.78
20,138,5,16.7
20,138,6,55.65
20,141,0,19.82
20,141,1,24.78
20,141,2,25.42
20,141,3,24.72
20,141,4,21.56
20,141,5,22.34
20,141,6,16.18
20,142,0,31.08
20,142,1,40.98
20,142,2,43.93
20,142,3,40.52
20,142,4,31.3
20,142,5,31.54
20,142,6,27.2
20,143,0,6.25
20,143,1,7.56
20,143,2,8.42
20,143,3,8.75
20,143,4,6.68
20,143,5,6.82
20,143,6,5.99
20,144,0,8.48
20,144,1,11.24
20,144,2,12.97
20,144,3,11.86
20,144,4,11.16
20,144,5,12.94
20,144,6,8.47
20,151,0,4.14
20,151,1,4.58
20,151,2,5.71
20,151,3,5.69
20,151,4,5.18
20,151,5,5.35
20,151,6,4.04
20,161,0,54.6
20,161,1,78.98
20,161,2,82.5
20,161,3,75.21
20,161,4,37.69
20,161,5,32.47
20,161,6,24.54
20,162,0,41.84
20,162,1,54.47
20,162,2,56.07
20,162,3,52.33
20,162,4,28.2
20,162,5,25.89
20,162,6,26.8
20,163,0,30.5
20,163,1,40.37
20,163,2,43.59
20,163,3,38.99
20,163,4,24.22
20,163,5,21.03
20,163,6,18.07
20,164,0,21.6
20,164,1,31.13
20,164,2,34.66
20,164,3,33.25
20,164,4,22.75
20,164,5,22.94
20,164,6,16.98
20,170,0,26.76
20,170,1,36.74
20,170,2,40.99
20,170,3,38.31
20,170,4,26.96
20,170,5,25.38
20,170,6,19.87
20,211,0,2.74
20,211,1,4.03
20,211,2,5.15
20,211,3,3.86
20,211,4,3.72
20,211,5,4.38
20,211,6,2.3
20,224,0,0.39
20,224,1,0.85
20,224,2,0.67
20,224,3,0.9
20,224,4,0.97
20,224,5,0.95
20,224,6,0.67
20,229,0,14.6
20,229,1,22.15
20,229,2,23.81
20,229,3,23.12
20,229,4,16.94
20,229,5,16.6
20,229,6,11.99
20,233,0,10.61
20,233,1,12.94
20,233,2,15.15
20,233,3,14.81
20,233,4,12.32
20,233,5,10.29
20,233,6,6.98
20,234,0,26.96
20,234,1,40.64
20,234,2,46.3
20,234,3,42.57
20,234,4,28.56
20,234,5,28.81
20,234,6,18.65
20,236,0,29.92
20,236,1,36.63
20,236,2,39.58
20,236,3,37.23
20,236,4,30.9
20,236,5,25.03
20,236,6,19.24
20,237,0,43.69
20,237,1,62.76
20,237,2,61.78
20,237,3,57.5
20,237,4,36.82
20,237,5,33.13
20,237,6,24.11
20,239,0,20.09
20,239,1,24.91
20,239,2,27.85
20,239,3,25.0
20,239,4,20.66
20,239,5,22.39
20,239,6,18.09
20,249,0,19.78
20,249,1,26.93
20,249,2,29.06
20,249,3,29.12
20,249,4,27.31
20,249,5,35.37
20,249,6,20.81
20,263,0,14.17
20,263,1,17.97
20,263,2,19.04
20,263,3,17.73
20,263,4,16.47
20,263,5,17.54
20,263,6,13.87
21,43,0,10.89
21,43,1,12.63
21,43,2,15.55
21,43,3,13.19
21,43,4,12.1
21,43,5,12.64
21,43,6,5.22
21,48,0,22.64
21,48,1,37.66
21,48,2,35.83
21,48,3,36.94
21,48,4,30.09
21,48,5,28.97
21,48,6,24.65
21,68,0,25.85
21,68,1,33.08
21,68,2,37.61
21,68,3,36.07
21,68,4,27.01
21,68,5,26.77
21,68,6,22.91
21,79,0,17.9
21,79,1,27.74
21,79,2,31.43
21,79,3,32.96
21,79,4,31.58
21,79,5,36.49
21,79,6,18.48
21,90,0,13.19
21,90,1,19.23
21,90,2,22.08
21,90,3,21.02
21,90,4,16.99
21,90,5,18.98
21,90,6,10.88
21,107,0,16.74
21,107,1,25.36
21,107,2,29.82
21,107,3,28.59
21,107,4,22.27
21,107,5,22.95
21,107,6,13.16
21,113,0,13.06
21,113,1,20.04
21,113,2,22.82
21,113,3,21.58
21,113,4,18.37
21,113,5,19.5
21,113,6,10.76
21,132,0,73.59
21,132,1,63.52
21,132,2,67.07
21,132,3,59.82
21,132,4,56.98
21,132,5,56.52
21,132,6,75.46
21,137,0,5.54
21,137,1,8.46
21,137,2,9.49
21,137,3,9.19
21,137,4,8.53
21,137,5,8.92
21,137,6,5.17
21,138,0,45.57
21,138,1,39.77
21,138,2,35.91
21,138,3,40.55
21,138,4,33.95
21,138,5,17.44
21,138,6,53.55
21,141,0,16.9
21,141,1,21.58
21,141,2,24.26
21,141,3,23.97
21,141,4,20.46
21,141,5,21.28
21,141,6,12.48
21,142,0,33.79
21,142,1,53.74
21,142,2,57.14
21,142,3,59.93
21,142,4,39.67
21,142,5,41.95
21,142,6,24.46
21,143,0,5.17
21,143,1,6.08
21,143,2,7.8
21,143,3,7.46
21,143,4,6.62
21,143,5,7.27
21,143,6,4.16
21,144,0,8.17
21,144,1,11.63
21,144,2,12.98
21,144,3,13.5
21,144,4,11.41
21,144,5,12.86
21,144,6,6.94
21,151,0,3.01
21,151,1,3.77
21,151,2,3.96
21,151,3,3.73
21,151,4,4.64
21,151,5,4.46
21,151,6,2.91
21,161,0,51.44
21,161,1,75.62
21,161,2,72.64
21,161,3,71.71
21,161,4,36.54
21,161,5,31.45
21,161,6,22.33
21,162,0,33.01
21,162,1,45.29
21,162,2,49.91
21,162,3,45.84
21,162,4,22.9
21,162,5,23.38
21,162,6,23.98
21,163,0,28.36
21,163,1,40.17
21,163,2,43.46
21,163,3,38.43
21,163,4,23.06
21,163,5,22.17
21,163,6,17.32
21,164,0,21.72
21,164,1,28.34
21,164,2,33.52
21,164,3,31.85
21,164,4,21.03
21,164,5,21.1
21,164,6,14.61
21,170,0,23.06
21,170,1,32.68
21,170,2,38.17
21,170,3,35.37
21,170,4,21.77
21,170,5,22.61
21,170,6,15.57
21,211,0,2.39
21,211,1,4.43
21,211,2,4.61
21,211,3,4.28
21,211,4,3.41
21,211,5,3.77
21,211,6,2.22
21,224,0,0.51
21,224,1,0.61
21,224,2,0.79
21,224,3,0.95
21,224,4,0.64
21,224,5,0.88
21,224,6,0.65
21,229,0,12.65
21,229,1,21.56
21,229,2,22.86
21,229,3,22.21
21,229,4,16.3
21,229,5,15.55
21,229,6,9.94
21,233,0,8.73
21,233,1,11.91
21,233,2,13.82
21,233,3,13.02
21,233,4,9.41
21,233,5,8.32
21,233,6,5.02
21,234,0,24.72
21,234,1,39.15
21,234,2,42.48
21,234,3,41.54
21,234,4,27.04
21,234,5,28.19
21,234,6,16.25
21,236,0,22.94
21,236,1,30.87
21,236,2,31.21
21,236,3,29.07
21,236,4,23.7
21,236,5,22.73
21,236,6,13.32
21,237,0,40.12
21,237,1,61.53
21,237,2,67.54
21,237,3,61.12
21,237,4,40.23
21,237,5,31.75
21,237,6,19.16
21,239,0,20.56
21,239,1,24.13
21,239,2,30.77
21,239,3,24.86
21,239,4,23.79
21,239,5,25.05
21,239,6,15.48
21,249,0,22.47
21,249,1,34.15
21,249,2,39.23
21,249,3,38.18
21,249,4,35.18
21,249,5,42.0
21,249,6,21.93
21,263,0,12.0
21,263,1,17.34
21,263,2,18.26
21,263,3,17.9
21,263,4,15.89
21,263,5,16.64
21,263,6,11.31
22,43,0,5.7
22,43,1,8.59
22,43,2,13.28
22,43,3,11.73
22,43,4,8.1
22,43,5,8.69
22,43,6,3.23
22,48,0,17.38
22,48,1,31.94
22,48,2,42.65
22,48,3,39.73
22,48,4,38.16
22,48,5,40.36
22,48,6,20.46
22,68,0,19.97
22,68,1,28.44
22,68,2,32.04
22,68,3,30.46
22,68,4,27.81
22,68,5,26.63
22,68,6,19.76
22,79,0,15.76
22,79,1,29.8
22,79,2,35.23
22,79,3,40.0
22,79,4,40.59
22,79,5,46.55
22,79,6,16.78
22,90,0,10.3
22,90,1,17.13
22,90,2,18.44
22,90,3,20.98
22,90,4,18.18
22,90,5,19.05
22,90,6,8.29
22,107,0,12.71
22,107,1,22.03
22,107,2,24.8
22,107,3,26.5
22,107,4,23.41
22,107,5,25.74
22,107,6,9.03
22,113,0,9.69
22,113,1,17.33
22,113,2,19.46
22,113,3,19.82
22,113,4,18.55
22,113,5,18.39
22,113,6,7.54
22,132,0,75.52
22,132,1,63.92
22,132,2,64.41
22,132,3,58.55
22,132,4,57.46
22,132,5,58.7
22,132,6,82.26
22,137,0,4.3
22,137,1,6.85
22,137,2,8.16
22,137,3,9.39
22,137,4,9.47
22,137,5,9.71
22,137,6,4.21
22,138,0,42.68
22,138,1,33.95
22,138,2,31.51
22,138,3,33.24
22,138,4,29.71
22,138,5,17.42
22,138,6,44.99
22,141,0,11.7
22,141,1,15.96
22,141,2,18.33
22,141,3,18.94
22,141,4,19.93
22,141,5,19.31
22,141,6,8.47
22,142,0,26.75
22,142,1,45.92
22,142,2,52.18
22,142,3,46.33
22,142,4,51.95
22,142,5,54.24
22,142,6,16.88
22,143,0,3.61
22,143,1,4.7
22,143,2,6.82
22,143,3,7.01
22,143,4,6.41
22,143,5,6.88
22,143,6,3.0
22,144,0,6.91
22,144,1,11.33
22,144,2,12.54
22,144,3,14.37
22,144,4,13.86
22,144,5,13.89
22,144,6,5.89
22,151,0,1.57
22,151,1,2.58
22,151,2,2.7
22,151,3,3.19
22,151,4,4.04
22,151,5,4.3
22,151,6,2.07
22,161,0,32.29
22,161,1,54.1
22,161,2,60.6
22,161,3,60.38
22,161,4,42.36
22,161,5,40.98
22,161,6,17.7
22,162,0,21.45
22,162,1,33.66
22,162,2,39.36
22,162,3,41.61
22,162,4,22.78
22,162,5,21.72
22,162,6,15.36
22,163,0,22.46
22,163,1,33.6
22,163,2,39.73
22,163,3,36.32
22,163,4,25.25
22,163,5,21.69
22,163,6,12.92
22,164,0,16.18
22,164,1,26.82
22,164,2,32.69
22,164,3,30.41
22,164,4,24.35
22,164,5,24.34
22,164,6,12.74
22,170,0,17.52
22,170,1,25.83
22,170,2,31.24
22,170,3,30.92
22,170,4,21.46
22,170,5,20.97
22,170,6,13.27
22,211,0,2.23
22,211,1,3.89
22,211,2,4.88
22,211,3,4.54
22,211,4,4.46
22,211,5,4.72
22,211,6,1.53
22,224,0,0.36
22,224,1,0.59
22,224,2,0.7
22,224,3,0.87
22,224,4,0.7
22,224,5,1.06
22,224,6,0.32
22,229,0,9.0
22,229,1,15.02
22,229,2,17.21
22,229,3,18.22
22,229,4,15.64
22,229,5,14.55
22,229,6,6.86
22,233,0,5.44
22,233,1,8.8
22,233,2,9.8
22,233,3,9.98
22,233,4,8.08
22,233,5,8.16
22,233,6,4.19
22,234,0,18.76
22,234,1,33.86
22,234,2,36.98
22,234,3,35.84
22,234,4,30.14
22,234,5,30.2
22,234,6,13.21
22,236,0,10.71
22,236,1,17.95
22,236,2,17.97
22,236,3,19.43
22,236,4,19.36
22,236,5,17.99
22,236,6,7.0
22,237,0,23.17
22,237,1,39.38
22,237,2,48.05
22,237,3,50.56
22,237,4,35.07
22,237,5,31.57
22,237,6,11.61
22,239,0,13.46
22,239,1,18.69
22,239,2,23.87
22,239,3,24.67
22,239,4,24.1
22,239,5,25.22
22,239,6,10.08
22,249,0,19.87
22,249,1,32.52
22,249,2,39.41
22,249,3,40.41
22,249,4,45.72
22,249,5,47.78
22,249,6,17.83
22,263,0,8.28
22,263,1,11.66
22,263,2,14.7
22,263,3,15.03
22,263,4,16.03
22,263,5,18.42
22,263,6,7.84
23,43,0,2.44
23,43,1,3.98
23,43,2,5.24
23,43,3,5.88
23,43,4,5.9
23,43,5,6.36
23,43,6,1.81
23,48,0,14.24
23,48,1,22.63
23,48,2,28.65
23,48,3,32.17
23,48,4,36.62
23,48,5,40.24
23,48,6,14.54
23,68,0,12.23
23,68,1,18.84
23,68,2,21.92
23,68,3,23.44
23,68,4,26.2
23,68,5,26.46
23,68,6,12.98
23,79,0,11.46
23,79,1,20.12
23,79,2,26.35
23,79,3,36.54
23,79,4,51.43
23,79,5,57.49
23,79,6,11.48
23,90,0,7.59
23,90,1,12.43
23,90,2,14.41
23,90,3,16.94
23,90,4,18.76
23,90,5,18.77
23,90,6,5.71
23,107,0,7.27
23,107,1,12.54
23,107,2,15.08
23,107,3,21.22
23,107,4,24.33
23,107,5,26.09
23,107,6,6.19
23,113,0,5.89
23,113,1,10.75
23,113,2,12.04
23,113,3,15.03
23,113,4,17.33
23,113,5,18.64
23,113,6,4.64
23,132,0,69.66
23,132,1,60.77
23,132,2,55.17
23,132,3,54.44
23,132,4,51.39
23,132,5,55.24
23,132,6,75.64
23,137,0,3.54
23,137,1,5.14
23,137,2,5.54
23,137,3,7.51
23,137,4,10.26
23,137,5,10.35
23,137,6,3.62
23,138,0,47.34
23,138,1,35.88
23,138,2,34.34
23,138,3,36.34
23,138,4,31.19
23,138,5,18.2
23,138,6,49.55
23,141,0,5.75
23,141,1,7.42
23,141,2,8.91
23,141,3,12.71
23,141,4,15.4
23,141,5,17.21
23,141,6,5.01
23,142,0,13.68
23,142,1,28.5
23,142,2,22.77
23,142,3,23.82
23,142,4,37.51
23,142,5,36.84
23,142,6,11.1
23,143,0,1.61
23,143,1,2.26
23,143,2,2.47
23,143,3,3.9
23,143,4,4.95
23,143,5,5.13
23,143,6,1.78
23,144,0,4.64
23,144,1,8.11
23,144,2,9.52
23,144,3,14.31
23,144,4,15.17
23,144,5,16.96
23,144,6,3.62
23,151,0,1.08
23,151,1,1.38
23,151,2,1.21
23,151,3,1.77
23,151,4,2.8
23,151,5,2.6
23,151,6,1.04
23,161,0,15.99
23,161,1,26.65
23,161,2,34.56
23,161,3,37.46
23,161,4,28.37
23,161,5,34.73
23,161,6,8.52
23,162,0,11.85
23,162,1,18.19
23,162,2,20.8
23,162,3,23.07
23,162,4,18.56
23,162,5,19.78
23,162,6,9.06
23,163,0,11.16
23,163,1,17.48
23,163,2,22.31
23,163,3,23.57
23,163,4,20.64
23,163,5,20.71
23,163,6,7.34
23,164,0,11.77
23,164,1,21.36
23,164,2,25.27
23,164,3,27.1
23,164,4,27.12
23,164,5,27.51
23,164,6,9.34
23,170,0,9.35
23,170,1,14.4
23,170,2,17.76
23,170,3,21.26
23,170,4,19.86
23,170,5,21.87
23,170,6,6.95
23,211,0,1.2
23,211,1,2.58
23,211,2,3.73
23,211,3,4.41
23,211,4,5.65
23,211,5,5.29
23,211,6,1.31
23,224,0,0.22
23,224,1,0.4
23,224,2,0.61
23,224,3,0.65
23,224,4,0.89
23,224,5,1.24
23,224,6,0.22
23,229,0,5.52
23,229,1,8.43
23,229,2,10.09
23,229,3,12.9
23,229,4,12.41
23,229,5,12.8
23,229,6,4.12
23,233,0,2.81
23,233,1,4.22
23,233,2,5.27
23,233,3,6.75
23,233,4,6.57
23,233,5,7.13
23,233,6,2.47
23,234,0,10.14
23,234,1,19.84
23,234,2,24.51
23,234,3,28.42
23,234,4,27.86
23,234,5,27.84
23,234,6,7.84
23,236,0,4.08
23,236,1,6.02
23,236,2,6.99
23,236,3,8.77
23,236,4,10.11
23,236,5,10.68
23,236,6,2.98
23,237,0,8.72
23,237,1,15.51
23,237,2,19.6
23,237,3,22.47
23,237,4,22.19
23,237,5,23.01
23,237,6,5.88
23,239,0,5.28
23,239,1,7.32
23,239,2,8.91
23,239,3,10.8
23,239,4,15.16
23,239,5,16.71
23,239,6,4.1
23,249,0,14.2
23,249,1,26.88
23,249,2,33.15
23,249,3,43.85
23,249,4,55.21
23,249,5,54.58
23,249,6,12.73
23,263,0,4.55
23,263,1,6.97
23,263,2,8.59
23,263,3,10.26
23,263,4,14.19
23,263,5,16.21
23,263,6,4.26
