,Year,Manufacturer,Model,CO2 (p/mile),Miles per gallon (mpg),ef_x_comb,comb_x_year,Fuel,score_ghg,ef_x_comb_city,youSaveSpend,Alternative Fuel,createdOn,modifiedOn
777,2019,Lincoln,Nautilus FWD,384.0,23.0,5.0,2300.0,Regular Gasoline,5.0,26.6,-2000.0,No,21-09-2018,03-10-2018
778,2019,Ford,Explorer FWD,409.0,22.0,4.0,2400.0,Regular Gasoline,4.0,23.4,-2500.0,No,21-09-2018,18-12-2018
779,2019,Ford,Explorer 2WD FFV,454.0,20.0,4.0,2650.0,Regular Gasoline,4.0,21.1,-3750.0,E85,21-09-2018,18-12-2018
780,2019,Ford,Fusion Energi Plug-in Hybrid,99.0,42.0,10.0,1250.0,Regular Gasoline,10.0,60.4,4750.0,Electricity,21-09-2018,25-03-2022
782,2019,Nissan,Leaf (40 kW-hr battery pack),0.0,112.0,10.0,650.0,Electricity,10.0,177.3165,6250.0,No,21-09-2018,02-04-2020
783,2019,Mercedes-Benz,AMG S63 4matic Coupe,437.0,20.0,4.0,3250.0,Premium Gasoline,4.0,21.0,-6750.0,No,25-09-2018,25-09-2018
784,2019,Mercedes-Benz,S560 4matic,426.0,21.0,4.0,3100.0,Premium Gasoline,4.0,21.7,-6000.0,No,25-09-2018,25-09-2018
785,2019,Ford,Edge FWD,360.0,25.0,5.0,2100.0,Regular Gasoline,5.0,27.5,-1000.0,No,25-09-2018,03-12-2018
786,2019,Ford,Edge AWD,418.0,21.0,4.0,2550.0,Regular Gasoline,4.0,23.4788,-3250.0,No,25-09-2018,03-12-2018
787,2019,Chrysler,Pacifica Hybrid,119.0,30.0,10.0,1750.0,Regular Gasoline,10.0,42.7429,3250.0,Electricity,25-09-2018,25-03-2022
788,2019,Honda,Civic 2Dr,269.0,33.0,8.0,1600.0,Regular Gasoline,8.0,39.2593,1500.0,No,03-10-2018,05-12-2018
789,2019,Nissan,NV200 NYC Taxi,366.0,24.0,5.0,2200.0,Regular Gasoline,5.0,29.7946,-1500.0,No,03-10-2018,12-02-2019
791,2019,Nissan,Pathfinder 4WD,404.0,22.0,4.0,2400.0,Regular Gasoline,4.0,24.5,-2500.0,No,03-10-2018,08-07-2019
792,2019,Kia,Niro Plug-in Hybrid,90.0,46.0,10.0,1150.0,Regular Gasoline,10.0,63.9,5000.0,Electricity,03-10-2018,25-03-2022
793,2019,Aston Martin,DBS,522.0,17.0,3.0,3850.0,Premium Gasoline,3.0,17.7156,-9750.0,No,17-10-2018,06-02-2019
794,2019,Honda,Accord 2.0T Sport/Touring,345.0,26.0,5.0,2050.0,Regular Gasoline,5.0,28.8,-750.0,No,17-10-2018,05-12-2018
795,2019,Lexus,LS 500h AWD,343.0,26.0,5.0,2500.0,Premium Gasoline,5.0,30.4958,-3000.0,No,17-10-2018,20-08-2019
796,2019,Nissan,Altima SR/Platinum,288.0,31.0,7.0,1700.0,Regular Gasoline,7.0,35.9,1000.0,No,17-10-2018,03-12-2018
797,2019,Honda,Accord,344.0,26.0,5.0,2050.0,Regular Gasoline,5.0,28.1,-750.0,No,17-10-2018,05-12-2018
798,2019,Hyundai,Elantra GT,322.0,28.0,6.0,1900.0,Regular Gasoline,6.0,32.0,0.0,No,17-10-2018,23-01-2019
799,2019,Hyundai,Elantra GT,352.0,26.0,5.0,2050.0,Regular Gasoline,5.0,29.3,-750.0,No,17-10-2018,23-01-2019
800,2019,Lincoln,Continental  AWD,463.0,19.0,3.0,2800.0,Regular Gasoline,3.0,20.4599,-4500.0,No,17-10-2018,03-12-2018
802,2019,Hyundai,Tucson AWD,388.0,23.0,5.0,2300.0,Regular Gasoline,5.0,27.1581,-2000.0,No,17-10-2018,03-12-2018
803,2019,Volkswagen,Tiguan 4motion,367.0,24.0,5.0,2200.0,Regular Gasoline,5.0,26.8,-1500.0,No,17-10-2018,10-04-2019
804,2019,Jeep,Grand Cherokee Trackhawk 4WD,664.0,13.0,1.0,5050.0,Premium Gasoline,1.0,13.7,-15750.0,No,17-10-2018,18-12-2018
805,2019,Chevrolet,Volt,51.0,42.0,10.0,1250.0,Regular Gasoline,10.0,58.8,5500.0,Electricity,17-10-2018,25-03-2022
806,2019,Lexus,RC 300,360.0,24.0,5.0,2700.0,Premium Gasoline,5.0,26.8282,-4000.0,No,02-11-2018,18-12-2018
808,2019,Maserati,GranTurismo Convertible,569.0,16.0,2.0,4100.0,Premium Gasoline,2.0,16.2,-11000.0,No,02-11-2018,16-04-2019
809,2019,GMC,Sierra C10 XFE 2WD,456.0,19.0,3.0,2800.0,Regular Gasoline,3.0,21.3,-4500.0,No,02-11-2018,26-06-2019
810,2019,Chevrolet,Silverado K10 4WD,442.0,20.0,4.0,2650.0,Regular Gasoline,4.0,23.6,-3750.0,No,02-11-2018,03-12-2018
811,2019,Chevrolet,Silverado K10 4WD,464.0,19.0,3.0,2800.0,Regular Gasoline,3.0,22.7,-4500.0,No,02-11-2018,03-12-2018
812,2019,GMC,Sierra K10 4WD,531.0,17.0,3.0,3100.0,Regular Gasoline,3.0,18.243,-6000.0,No,02-11-2018,03-12-2018
814,2019,Ford,Expedition MAX 2WD,467.0,19.0,3.0,2800.0,Regular Gasoline,3.0,21.2,-4500.0,No,02-11-2018,03-12-2018
815,2019,BMW,X5 xDrive40i,394.0,22.0,4.0,2950.0,Premium Gasoline,4.0,25.5054,-5250.0,No,02-11-2018,23-01-2019
816,2019,Audi,S5,371.0,24.0,5.0,2700.0,Premium Gasoline,5.0,26.4477,-4000.0,No,09-11-2018,16-04-2019
817,2019,Infiniti,Q60,353.0,25.0,5.0,2600.0,Premium Gasoline,5.0,28.5499,-3500.0,No,09-11-2018,18-12-2018
819,2019,Infiniti,Q60 AWD,409.0,22.0,4.0,2950.0,Premium Gasoline,4.0,23.6,-5250.0,No,09-11-2018,18-12-2018
820,2019,Audi,A7 quattro,360.0,25.0,5.0,2600.0,Premium Gasoline,5.0,28.0703,-3500.0,No,09-11-2018,20-08-2019
821,2019,Audi,A6 quattro,360.0,25.0,5.0,2600.0,Premium Gasoline,5.0,28.0703,-3500.0,No,09-11-2018,20-08-2019
822,2019,Ford,F150 2WD BASE PAYLOAD LT TIRE,423.0,21.0,4.0,2550.0,Regular Gasoline,4.0,24.8202,-3250.0,No,09-11-2018,18-12-2018
823,2019,Ford,F150 Pickup 2WD,426.0,21.0,4.0,2550.0,Regular Gasoline,4.0,23.1088,-3250.0,No,09-11-2018,18-12-2018
824,2019,Ford,F150 2WD FFV BASE PAYLOAD LT,493.0,18.0,3.0,2950.0,Regular Gasoline,3.0,21.0623,-5250.0,E85,09-11-2018,18-12-2018
826,2019,Ford,F150 3.5L 4WD GVWR>7599 LBS,494.0,18.0,3.0,2950.0,Regular Gasoline,3.0,20.3521,-5250.0,No,09-11-2018,18-12-2018
827,2019,Ford,F150 4WD BASE PAYLOAD LT TIRE,494.0,18.0,3.0,2950.0,Regular Gasoline,3.0,20.5456,-5250.0,No,09-11-2018,18-12-2018
828,2019,Ford,F150 Pickup 4WD FFV,498.0,18.0,3.0,2950.0,Regular Gasoline,3.0,19.3877,-5250.0,E85,09-11-2018,18-12-2018
829,2019,Ford,F150 5.0L 4WD FFV GVWR>7599 LBS,555.0,16.0,2.0,3300.0,Regular Gasoline,2.0,18.4212,-7000.0,E85,09-11-2018,18-12-2018
830,2019,Ford,F150 Pickup 4WD Limited,467.0,19.0,3.0,2800.0,Regular Gasoline,3.0,21.3,-4500.0,No,09-11-2018,18-12-2018
831,2019,Mazda,CX-5 4WD,335.0,26.0,5.0,2050.0,Regular Gasoline,5.0,30.768,-750.0,No,09-11-2018,23-01-2019
832,2019,Hyundai,Elantra,305.0,29.0,6.0,1850.0,Regular Gasoline,6.0,33.2,250.0,No,19-11-2018,05-12-2018
833,2019,Hyundai,Sonata Hybrid,217.0,41.0,9.0,1300.0,Regular Gasoline,9.0,55.9,3000.0,No,19-11-2018,20-08-2019
835,2019,BMW,i3s,0.0,113.0,10.0,650.0,Electricity,10.0,177.7,6250.0,No,19-11-2018,02-02-2022
837,2019,Mercedes-Benz,AMG GT C Coupe,506.0,17.0,3.0,3850.0,Premium Gasoline,3.0,19.1,-9750.0,No,05-12-2018,05-12-2018
838,2019,BMW,X2 M35i,348.0,25.0,5.0,2600.0,Premium Gasoline,5.0,29.3,-3500.0,No,05-12-2018,23-01-2019
839,2019,Lexus,UX 200,271.0,33.0,8.0,1600.0,Regular Gasoline,8.0,38.8,1500.0,No,05-12-2018,18-12-2018
841,2019,Honda,Civic 5Dr,259.0,34.0,8.0,1550.0,Regular Gasoline,8.0,40.8473,1750.0,No,05-12-2018,18-12-2018
842,2019,Mercedes-Benz,AMG S65,574.0,16.0,2.0,4100.0,Premium Gasoline,2.0,15.5,-11000.0,No,05-12-2018,05-12-2018
843,2019,Nissan,Rogue Sport,318.0,28.0,6.0,1900.0,Regular Gasoline,6.0,35.6072,0.0,No,05-12-2018,08-07-2019
844,2019,Mercedes-Benz,AMG E63 S 4matic (wagon),480.0,19.0,3.0,3450.0,Premium Gasoline,3.0,20.1,-7750.0,No,05-12-2018,28-05-2019
845,2019,Ford,F150 2WD BASE PAYLOAD LT TIRE,424.0,24.0,5.0,2450.0,Diesel,4.0,27.7,-2750.0,No,05-12-2018,07-01-2020
846,2019,Chevrolet,Silverado K10 4WD,530.0,17.0,3.0,3100.0,Regular Gasoline,3.0,18.4,-6000.0,No,05-12-2018,18-12-2018
847,2019,Ford,F150 Pickup 4WD,463.0,22.0,4.0,2650.0,Diesel,3.0,25.0984,-3750.0,No,05-12-2018,07-01-2020
848,2019,Ford,Transit Connect USPS,397.0,22.0,4.0,2400.0,Regular Gasoline,4.0,24.8,-2500.0,No,05-12-2018,18-12-2018
849,2019,Chevrolet,Silverado C10 Cab Chassis 2WD,523.0,17.0,3.0,3100.0,Regular Gasoline,3.0,19.4,-6000.0,No,05-12-2018,05-12-2018
850,2019,Mercedes-Benz,AMG GLC43 4matic,415.0,21.0,4.0,3100.0,Premium Gasoline,4.0,23.9,-6000.0,No,05-12-2018,28-05-2019
851,2019,Mercedes-Benz,AMG GLC43 4matic Coupe,420.0,21.0,4.0,3100.0,Premium Gasoline,4.0,23.7,-6000.0,No,05-12-2018,28-05-2019
853,2019,Nissan,Maxima,378.0,24.0,5.0,2700.0,Premium Gasoline,5.0,26.6075,-4000.0,No,18-12-2018,08-07-2019
854,2019,Fiat,500e,0.0,112.0,10.0,650.0,Electricity,10.0,172.9,6250.0,No,18-12-2018,02-02-2022
855,2019,Audi,TT Roadster quattro,340.0,26.0,5.0,2050.0,Regular Gasoline,5.0,28.3069,-750.0,No,29-01-2019,16-04-2019
856,2019,Audi,A3,303.0,29.0,6.0,1850.0,Regular Gasoline,6.0,32.1121,250.0,No,29-01-2019,26-02-2019
857,2019,BMW,330i,299.0,30.0,7.0,2200.0,Premium Gasoline,7.0,33.8281,-1500.0,No,29-01-2019,16-04-2019
858,2019,BMW,330i xDrive,313.0,28.0,6.0,2350.0,Premium Gasoline,6.0,31.9282,-2250.0,No,29-01-2019,16-04-2019
859,2019,Toyota,Tacoma 4WD TRD PRO,483.0,18.0,3.0,2950.0,Regular Gasoline,3.0,21.3179,-5250.0,No,29-01-2019,26-02-2019
860,2019,Ford,Ranger 2WD Incomplete,484.0,18.0,3.0,2950.0,Regular Gasoline,3.0,23.4,-5250.0,No,29-01-2019,26-02-2019
862,2019,Jeep,Renegade 4WD,371.0,24.0,5.0,2200.0,Regular Gasoline,5.0,26.7,-1500.0,No,29-01-2019,26-02-2019
863,2019,Land Rover,Range Rover SV Coupe,569.0,16.0,2.0,4100.0,Premium Gasoline,2.0,16.9075,-11000.0,No,29-01-2019,26-02-2019
864,2019,Toyota,Prius Prime,78.0,54.0,10.0,1000.0,Regular Gasoline,10.0,78.8197,5750.0,Electricity,29-01-2019,25-03-2022
865,2019,smart,EQ fortwo (convertible),0.0,102.0,10.0,700.0,Electricity,10.0,165.1,6000.0,No,29-01-2019,02-02-2022
866,2019,Tesla,Model 3 Long Range AWD,0.0,116.0,10.0,600.0,Electricity,10.0,171.3,6500.0,No,29-01-2019,02-02-2022
867,2019,Tesla,Model S 75D,0.0,103.0,10.0,700.0,Electricity,10.0,137.9,6000.0,No,29-01-2019,02-02-2022
868,2019,Tesla,Model S P100D,0.0,98.0,10.0,750.0,Electricity,10.0,125.3,5750.0,No,29-01-2019,02-02-2022
869,2019,Tesla,Model X 75D,0.0,93.0,10.0,750.0,Electricity,10.0,124.2,5750.0,No,29-01-2019,02-02-2022
870,2019,Tesla,Model X P100D,0.0,85.0,10.0,850.0,Electricity,10.0,112.5,5250.0,No,29-01-2019,02-02-2022
872,2020,Toyota,Corolla,277.0,32.0,7.0,1650.0,Regular Gasoline,7.0,37.8991,1250.0,No,06-02-2019,16-04-2019
873,2020,Kia,Soul Eco dynamics,287.0,31.0,7.0,1700.0,Regular Gasoline,7.0,37.9,1000.0,No,06-02-2019,16-04-2019
874,2019,Mercedes-Benz,A220 4matic,324.0,28.0,6.0,2350.0,Premium Gasoline,6.0,30.8,-2250.0,No,12-02-2019,08-07-2019
875,2020,Mercedes-Benz,GLE350 4matic,404.0,22.0,4.0,2950.0,Premium Gasoline,4.0,24.5,-5250.0,No,12-02-2019,07-01-2020
876,2020,Jaguar,F-Type Coupe,346.0,26.0,5.0,2500.0,Premium Gasoline,5.0,29.4134,-3000.0,No,15-02-2019,16-10-2019
877,2020,Jaguar,E-Pace P300,379.0,23.0,5.0,2850.0,Premium Gasoline,5.0,26.5537,-4750.0,No,15-02-2019,16-10-2019
878,2020,Land Rover,Range Rover Velar P300,399.0,22.0,4.0,2950.0,Premium Gasoline,4.0,25.3768,-5250.0,No,15-02-2019,16-10-2019
883,2019,Mazda,6,328.0,27.0,6.0,1950.0,Regular Gasoline,6.0,31.0,-250.0,No,13-03-2019,02-05-2019
884,2019,Mazda,6,335.0,26.0,5.0,2050.0,Regular Gasoline,5.0,30.1,-750.0,No,13-03-2019,02-05-2019
885,2019,Porsche,Panamera Turbo ST,449.0,20.0,4.0,3250.0,Premium Gasoline,4.0,21.9,-6750.0,No,13-03-2019,13-03-2019
886,2019,Ram,1500 HFE 2WD,395.0,23.0,5.0,2300.0,Regular Gasoline,5.0,25.6,-2000.0,No,13-03-2019,24-10-2019
887,2020,Jaguar,F-Type Coupe,390.0,23.0,5.0,2850.0,Premium Gasoline,5.0,25.0,-4750.0,No,13-03-2019,16-10-2019
888,2020,Jaguar,F-Type S AWD Coupe,426.0,21.0,4.0,3100.0,Premium Gasoline,4.0,22.7,-6000.0,No,13-03-2019,16-10-2019
889,2020,Jaguar,F-Pace,488.0,18.0,3.0,3650.0,Premium Gasoline,3.0,20.0771,-8750.0,No,13-03-2019,16-10-2019
890,2020,Hyundai,Palisade AWD,426.0,21.0,4.0,2550.0,Regular Gasoline,4.0,24.0,-3250.0,No,18-03-2019,24-07-2019
892,2019,Jeep,Renegade 2WD,328.0,27.0,6.0,1950.0,Regular Gasoline,6.0,30.8499,-250.0,No,26-03-2019,16-04-2019
893,2020,BMW,230i Coupe,356.0,25.0,5.0,2600.0,Premium Gasoline,5.0,26.6908,-3500.0,No,02-04-2019,10-12-2019
894,2020,BMW,230i Convertible,327.0,27.0,6.0,2400.0,Premium Gasoline,6.0,29.6733,-2500.0,No,02-04-2019,10-12-2019
895,2020,BMW,M240i Coupe,353.0,25.0,5.0,2600.0,Premium Gasoline,5.0,28.1716,-3500.0,No,02-04-2019,10-12-2019
896,2020,BMW,M240i Convertible,353.0,25.0,5.0,2600.0,Premium Gasoline,5.0,28.1716,-3500.0,No,02-04-2019,10-12-2019
897,2020,BMW,440i xDrive Convertible,394.0,23.0,5.0,2850.0,Premium Gasoline,5.0,24.6213,-4750.0,No,02-04-2019,10-12-2019
898,2020,BMW,430i xDrive Coupe,361.0,24.0,5.0,2700.0,Premium Gasoline,5.0,26.5245,-4000.0,No,02-04-2019,10-12-2019
899,2020,BMW,430i xDrive Gran Coupe,361.0,24.0,5.0,2700.0,Premium Gasoline,5.0,26.5245,-4000.0,No,02-04-2019,27-01-2020
900,2020,BMW,440i Coupe,353.0,25.0,5.0,2600.0,Premium Gasoline,5.0,28.1716,-3500.0,No,02-04-2019,10-12-2019
901,2020,BMW,M4 Coupe,471.0,19.0,3.0,3450.0,Premium Gasoline,3.0,20.5456,-7750.0,No,02-04-2019,10-12-2019
902,2020,BMW,M4 Coupe Competition,471.0,19.0,3.0,3450.0,Premium Gasoline,3.0,20.5456,-7750.0,No,02-04-2019,12-05-2020
903,2020,BMW,740i,361.0,24.0,5.0,2700.0,Premium Gasoline,5.0,27.4401,-4000.0,No,02-04-2019,10-12-2019
904,2020,Land Rover,Range Rover Velar,511.0,17.0,3.0,3850.0,Premium Gasoline,3.0,19.1488,-9750.0,No,02-04-2019,16-10-2019
905,2020,Genesis,G70 AWD,385.0,23.0,5.0,2850.0,Premium Gasoline,5.0,25.9566,-4750.0,No,16-04-2019,05-02-2020
907,2019,Porsche,Panamera,401.0,22.0,4.0,2950.0,Premium Gasoline,4.0,25.2,-5250.0,No,16-04-2019,16-04-2019
908,2019,Porsche,Macan S,438.0,20.0,4.0,3250.0,Premium Gasoline,4.0,22.8432,-6750.0,No,16-04-2019,28-05-2019
909,2019,Audi,e-tron,0.0,74.0,10.0,950.0,Electricity,10.0,100.5,4750.0,No,16-04-2019,02-02-2022
910,2020,Aston Martin,DB11 V8,431.0,20.0,4.0,3250.0,Premium Gasoline,4.0,22.7207,-6750.0,No,02-05-2019,10-07-2020
911,2020,Genesis,G70 RWD,447.0,20.0,4.0,3250.0,Premium Gasoline,4.0,20.9207,-6750.0,No,02-05-2019,05-02-2020
912,2020,Hyundai,Accent,248.0,36.0,8.0,1500.0,Regular Gasoline,8.0,44.4057,2000.0,No,02-05-2019,10-09-2019
913,2020,Kia,Sedona,436.0,21.0,4.0,2550.0,Regular Gasoline,4.0,23.2,-3250.0,No,02-05-2019,05-02-2020
915,2020,Hyundai,Kona AWD,324.0,27.0,6.0,1950.0,Regular Gasoline,6.0,33.4,-250.0,No,02-05-2019,10-09-2019
916,2020,Jaguar,I-Pace,0.0,76.0,10.0,950.0,Electricity,10.0,113.9926,4750.0,No,02-05-2019,24-03-2020
917,2019,Audi,Q3 quattro,399.0,22.0,4.0,2400.0,Regular Gasoline,4.0,23.8,-2500.0,No,02-05-2019,25-09-2019
918,2019,Tesla,Model 3 Standard Range Plus,0.0,133.0,10.0,550.0,Electricity,10.0,200.6,6750.0,No,02-05-2019,02-02-2022
919,2020,Genesis,G80 RWD,423.0,21.0,4.0,2550.0,Regular Gasoline,4.0,23.0895,-3250.0,No,16-05-2019,05-02-2020
922,2020,Hyundai,Tucson AWD,385.0,23.0,5.0,2300.0,Regular Gasoline,5.0,27.8,-2000.0,No,28-05-2019,27-11-2019
923,2020,Chevrolet,Spark,269.0,33.0,7.0,1600.0,Regular Gasoline,7.0,39.3834,1500.0,No,04-06-2019,27-11-2019
925,2020,Chevrolet,Spark ACTIV,278.0,32.0,7.0,1650.0,Regular Gasoline,7.0,38.6,1250.0,No,04-06-2019,27-11-2019
926,2020,Chevrolet,Spark ACTIV,269.0,33.0,7.0,1600.0,Regular Gasoline,7.0,39.3834,1500.0,No,04-06-2019,27-11-2019
927,2020,Kia,Forte,296.0,30.0,7.0,1750.0,Regular Gasoline,7.0,34.2,750.0,No,04-06-2019,24-10-2019
928,2020,Kia,Forte,326.0,28.0,6.0,1900.0,Regular Gasoline,6.0,31.8,0.0,No,04-06-2019,24-10-2019
929,2020,Kia,Forte FE,256.0,35.0,8.0,1500.0,Regular Gasoline,8.0,40.8,2000.0,No,04-06-2019,24-10-2019
930,2020,Kia,Forte,290.0,31.0,7.0,1700.0,Regular Gasoline,7.0,35.8,1000.0,No,04-06-2019,24-10-2019
932,2020,Genesis,G80 AWD,453.0,20.0,4.0,3250.0,Premium Gasoline,4.0,21.3,-6750.0,No,04-06-2019,05-02-2020
933,2020,Kia,Optima,330.0,27.0,6.0,1950.0,Regular Gasoline,6.0,31.0672,-250.0,No,04-06-2019,05-02-2020
934,2020,Kia,Optima FE,311.0,29.0,6.0,1850.0,Regular Gasoline,6.0,32.7,250.0,No,04-06-2019,05-02-2020
935,2020,Ford,Transit Connect Van FFV,353.0,25.0,5.0,2100.0,Regular Gasoline,5.0,30.9,-1000.0,E85,04-06-2019,07-01-2020
936,2020,Ford,Transit Connect Wagon LWB FFV,344.0,26.0,5.0,2050.0,Regular Gasoline,5.0,30.4,-750.0,E85,04-06-2019,07-01-2020
937,2020,Lexus,NX 300 AWD,362.0,24.0,5.0,2700.0,Premium Gasoline,5.0,28.2818,-4000.0,No,04-06-2019,10-12-2019
938,2020,Lexus,NX 300 AWD F Sport,374.0,24.0,5.0,2700.0,Premium Gasoline,5.0,27.7301,-4000.0,No,04-06-2019,10-12-2019
939,2020,Volvo,S60 AWD,352.0,25.0,5.0,2600.0,Premium Gasoline,5.0,27.1,-3500.0,No,11-06-2019,08-11-2019
940,2020,Chevrolet,Malibu,298.0,32.0,7.0,1650.0,Regular Gasoline,7.0,37.7523,1250.0,No,11-06-2019,27-11-2019
941,2020,Volvo,V60 CC AWD,354.0,25.0,5.0,2600.0,Premium Gasoline,5.0,27.4,-3500.0,No,11-06-2019,08-11-2019
942,2020,Volvo,V90 CC AWD,373.0,24.0,5.0,2700.0,Premium Gasoline,5.0,25.8,-4000.0,No,11-06-2019,08-11-2019
943,2020,Chevrolet,Equinox FWD,315.0,28.0,6.0,1900.0,Regular Gasoline,6.0,34.3,0.0,No,11-06-2019,27-11-2019
945,2020,Volvo,XC60 FWD,362.0,24.0,5.0,2700.0,Premium Gasoline,5.0,27.5,-4000.0,No,11-06-2019,08-11-2019
946,2020,GMC,Terrain AWD,386.0,23.0,5.0,2850.0,Premium Gasoline,5.0,27.4,-4750.0,No,11-06-2019,27-05-2020
947,2020,Volvo,XC60 AWD,386.0,23.0,5.0,2850.0,Premium Gasoline,5.0,25.4,-4750.0,No,11-06-2019,08-11-2019
948,2019,Tesla,Model X Performance (22in Wheels),0.0,79.0,10.0,900.0,Electricity,10.0,107.3,5000.0,No,,
949,2020,Chevrolet,Traverse FWD,420.0,21.0,4.0,2550.0,Regular Gasoline,4.0,22.6,-3250.0,No,18-06-2019,27-11-2019
950,2020,Buick,Enclave AWD,443.0,20.0,4.0,2650.0,Regular Gasoline,4.0,21.7114,-3750.0,No,18-06-2019,24-07-2019
951,2020,Volvo,XC90 AWD,387.0,23.0,5.0,2850.0,Premium Gasoline,5.0,25.9,-4750.0,No,18-06-2019,08-11-2019
953,2020,Kia,K900,431.0,21.0,4.0,3100.0,Premium Gasoline,4.0,23.0,-6000.0,No,26-06-2019,18-12-2019
954,2020,Cadillac,XT4 FWD,336.0,26.0,5.0,2500.0,Premium Gasoline,5.0,30.9,-3000.0,No,26-06-2019,27-11-2019
955,2020,Subaru,BRZ,372.0,24.0,5.0,2700.0,Premium Gasoline,5.0,26.5601,-4000.0,No,08-07-2019,08-11-2019
957,2020,Lexus,LC 500h,298.0,30.0,7.0,2200.0,Premium Gasoline,7.0,36.7,-1500.0,No,08-07-2019,10-12-2019
958,2020,Subaru,WRX,485.0,19.0,3.0,3450.0,Premium Gasoline,3.0,20.5717,-7750.0,No,08-07-2019,08-11-2019
959,2020,Hyundai,Elantra GT,327.0,27.0,6.0,1950.0,Regular Gasoline,6.0,31.6,-250.0,No,08-07-2019,24-07-2019
960,2020,Subaru,Outback AWD,308.0,29.0,6.0,1850.0,Regular Gasoline,6.0,33.8826,250.0,No,08-07-2019,08-11-2019
961,2020,Subaru,Outback AWD,343.0,26.0,5.0,2050.0,Regular Gasoline,5.0,29.8,-750.0,No,08-07-2019,08-11-2019
962,2020,GMC,Yukon C1500 2WD,505.0,18.0,3.0,2950.0,Regular Gasoline,3.0,18.5,-5250.0,E85,08-07-2019,10-01-2020
963,2020,GMC,Yukon C1500 XL 2WD,505.0,18.0,3.0,2950.0,Regular Gasoline,3.0,18.5,-5250.0,E85,08-07-2019,10-01-2020
964,2020,Chevrolet,Tahoe K1500 4WD,525.0,17.0,3.0,3100.0,Regular Gasoline,3.0,18.0063,-6000.0,No,08-07-2019,27-11-2019
965,2020,Chevrolet,Tahoe K1500 4WD,527.0,17.0,3.0,3850.0,Premium Gasoline,3.0,17.6,-9750.0,No,08-07-2019,27-11-2019
966,2020,GMC,Yukon K1500 XL 4WD,543.0,16.0,2.0,3300.0,Regular Gasoline,2.0,17.1862,-7000.0,E85,08-07-2019,10-01-2020
967,2019,Mazda,CX-5 2WD,348.0,29.0,6.0,2000.0,Diesel,5.0,35.8,-500.0,No,08-07-2019,08-07-2019
968,2019,Mazda,CX-5 4WD,365.0,28.0,6.0,2100.0,Diesel,5.0,34.0,-1000.0,No,08-07-2019,08-07-2019
969,2020,Mercedes-Benz,AMG GT C Coupe,506.0,17.0,3.0,3850.0,Premium Gasoline,3.0,19.1,-9750.0,No,10-07-2019,07-01-2020
970,2020,Kia,Stinger AWD,368.0,24.0,5.0,2700.0,Premium Gasoline,5.0,27.0,-4000.0,No,10-07-2019,05-02-2020
971,2020,Kia,Stinger AWD,449.0,20.0,4.0,3250.0,Premium Gasoline,4.0,21.1305,-6750.0,No,10-07-2019,05-02-2020
974,2020,Kia,Sorento AWD,436.0,20.0,4.0,2650.0,Regular Gasoline,4.0,23.1854,-3750.0,No,10-07-2019,05-02-2020
975,2020,Fiat,124 Spider,302.0,29.0,6.0,2250.0,Premium Gasoline,6.0,32.8,-1750.0,No,16-07-2019,14-04-2020
976,2020,Chevrolet,Colorado 2WD,440.0,20.0,4.0,2650.0,Regular Gasoline,4.0,22.0,-3750.0,No,16-07-2019,27-11-2019
977,2020,GMC,Canyon 2WD,440.0,20.0,4.0,2650.0,Regular Gasoline,4.0,22.0,-3750.0,No,16-07-2019,10-01-2020
979,2020,GMC,Canyon 2WD,406.0,22.0,4.0,2400.0,Regular Gasoline,4.0,24.6,-2500.0,No,16-07-2019,10-01-2020
980,2020,Ford,EcoSport FWD,318.0,28.0,6.0,1900.0,Regular Gasoline,6.0,35.4205,0.0,No,16-07-2019,07-01-2020
981,2020,Land Rover,Range Rover Sport,412.0,24.0,5.0,2450.0,Diesel,4.0,27.9,-2750.0,No,16-07-2019,16-10-2019
982,2020,Land Rover,Range Rover LWB,491.0,18.0,3.0,3650.0,Premium Gasoline,3.0,20.3,-8750.0,No,16-07-2019,16-10-2019
984,2020,Acura,MDX AWD,404.0,22.0,4.0,2950.0,Premium Gasoline,4.0,24.4,-5250.0,No,24-07-2019,16-10-2019
985,2020,BMW,X3 M Competition,546.0,16.0,2.0,4100.0,Premium Gasoline,2.0,17.4561,-11000.0,No,24-07-2019,10-12-2019
987,2020,Jeep,Cherokee 4WD Active Drive II,416.0,21.0,4.0,2550.0,Regular Gasoline,4.0,23.1,-3250.0,No,24-07-2019,18-12-2019
988,2020,Jeep,Cherokee Trailhawk 4WD,432.0,21.0,4.0,2550.0,Regular Gasoline,4.0,22.8996,-3250.0,No,24-07-2019,18-12-2019
989,2020,Porsche,Macan,426.0,21.0,4.0,3100.0,Premium Gasoline,4.0,24.2897,-6000.0,No,24-07-2019,18-12-2019
990,2019,Porsche,911 Speedster,564.0,16.0,2.0,4100.0,Premium Gasoline,2.0,16.6,-11000.0,No,24-07-2019,24-07-2019
991,2020,MINI,Cooper S Convertible,304.0,29.0,6.0,2250.0,Premium Gasoline,6.0,33.5576,-1750.0,No,12-08-2019,11-08-2020
992,2020,MINI,John Cooper Works Convertible,313.0,28.0,6.0,2350.0,Premium Gasoline,6.0,32.5,-2250.0,No,12-08-2019,11-08-2020
